122.2,-153.3,-26,56.5
122.1,-153.3,-26.7,56.7
121.9,-152.9,-26.8,56.8
121.9,-152.7,-26.7,56.7
121.7,-152.6,-26.5,56.8
121.6,-152.6,-26.5,56.5
121.8,-152.7,-26.4,56.7
122.2,-153,-26,56.6
122.5,-153.3,-26.2,56.5
122.8,-153.4,-26.3,56.5
123.1,-153.2,-26.6,56.4
122.7,-152.8,-27.2,56.7
122.5,-151.9,-27.2,58.1
122.3,-150.9,-26.8,59.3
122.1,-150.7,-26.7,60.2
122.1,-150.9,-26.9,60.2
121.9,-150.6,-27,60.2
122.4,-151.1,-26.8,59.9
122.6,-152.1,-26.7,58.4
122.7,-153.1,-27.3,57.1
122.9,-153.5,-27,56.3
122.9,-153.7,-26.8,56.1
123,-153.8,-26.8,56.3
123.1,-154.1,-26.5,56.5
123.2,-153.7,-26.5,56.6
123.5,-153.5,-26.9,56.8
123.3,-153.5,-26.5,56.9
122.9,-153.4,-26.6,57.3
122.6,-153.4,-26.8,57.5
121.7,-153.1,-26.9,57.5
121.7,-152.5,-27.3,57.4
121.7,-152.3,-27,57.4
121.9,-152.4,-26.4,57
122,-151.5,-26.4,56.5
122.1,-151.1,-25.2,56.3
122,-150.7,-25.5,56.1
122.1,-150.4,-25.5,55.9
122.1,-150.7,-25.6,55.9
122.1,-150.7,-26.1,56.3
122.1,-151.6,-26.2,56.7
122.3,-152.2,-27.5,56.9
122.3,-152.6,-27.4,57.3
122.3,-153.1,-27.2,57.5
122.3,-152.6,-27.1,57.3
122.2,-152.5,-26.9,57.2
122.3,-152.6,-26.5,57
122.4,-152.5,-26.4,56.9
122.4,-152.6,-26,56.8
122.7,-152.5,-26,56.9
122.8,-153,-26.1,57.4
123,-153.2,-26.1,57.4
122.9,-153.8,-26,57.2
123.1,-153.9,-26.1,57.1
123.4,-153.7,-26.7,57.1
123.6,-152.3,-27.1,56.8
123.3,-151.7,-27.6,56.5
123,-151,-27.2,56.4
122.9,-150.4,-27.2,56.1
122.8,-149.9,-27.2,55.9
122.7,-149.9,-27.5,55.7
122.8,-150.9,-27.3,55.6
